location,continent,date,population,new_cases,total_cases,new_deaths,total_deaths,new_vaccinations,total_vaccinations
United States,North America,2020-03-23,331002647,840.77,26736.56,14.03,364.47,0.0,0.0
United States,North America,2020-03-24,331002647,1020.81,27757.37,7.29,371.75,0.0,0.0
United States,North America,2020-03-25,331002647,1755.44,29512.8,8.41,380.16,0.0,0.0
United States,North America,2020-03-26,331002647,1506.36,31019.17,12.12,392.28,0.0,0.0
United States,North America,2020-03-27,331002647,2293.09,33312.26,27.08,419.36,0.0,0.0
United States,North America,2020-03-28,331002647,1803.49,35115.75,30.97,450.33,0.0,0.0
United States,North America,2020-03-29,331002647,1319.32,36435.07,7.54,457.87,0.0,0.0
United States,North America,2020-03-30,331002647,1637.91,38072.98,18.98,476.85,0.0,0.0
United States,North America,2020-03-31,331002647,1207.4,39280.38,19.89,496.74,0.0,0.0
United States,North America,2020-04-01,331002647,2178.72,41459.11,7.09,503.83,0.0,0.0
United States,North America,2020-04-02,331002647,2288.46,43747.57,35.73,539.56,0.0,0.0
United States,North America,2020-04-03,331002647,2302.44,46050.01,18.17,557.73,0.0,0.0
United States,North America,2020-04-04,331002647,2928.14,48978.15,37.79,595.52,0.0,0.0
United States,North America,2020-04-05,331002647,3072.51,52050.67,38.84,634.37,0.0,0.0
United States,North America,2020-04-06,331002647,2698.88,54749.55,41.06,675.43,0.0,0.0
United States,North America,2020-04-07,331002647,2119.89,56869.44,29.85,705.28,0.0,0.0
United States,North America,2020-04-08,331002647,3194.65,60064.09,19.32,724.6,0.0,0.0
United States,North America,2020-04-09,331002647,3287.62,63351.71,33.17,757.77,0.0,0.0
United States,North America,2020-04-10,331002647,3319.28,66670.99,40.94,798.71,0.0,0.0
United States,North America,2020-04-11,331002647,3675.39,70346.39,42.54,841.25,0.0,0.0
United States,North America,2020-04-12,331002647,3048.2,73394.58,40.4,881.65,0.0,0.0
United States,North America,2020-04-13,331002647,4286.13,77680.71,57.75,939.4,0.0,0.0
United States,North America,2020-04-14,331002647,3377.6,81058.31,45.4,984.8,0.0,0.0
United States,North America,2020-04-15,331002647,4109.14,85167.45,47.6,1032.39,0.0,0.0
United States,North America,2020-04-16,331002647,3393.02,88560.47,25.95,1058.34,0.0,0.0
United States,North America,2020-04-17,331002647,3797.87,92358.34,41.93,1100.27,0.0,0.0
United States,North America,2020-04-18,331002647,4797.22,97155.56,60.9,1161.17,0.0,0.0
United States,North America,2020-04-19,331002647,4321.38,101476.94,43.13,1204.3,0.0,0.0
United States,North America,2020-04-20,331002647,4856.02,106332.96,63.32,1267.62,0.0,0.0
United States,North America,2020-04-21,331002647,4797.46,111130.42,64.84,1332.46,0.0,0.0
United States,North America,2020-04-22,331002647,4833.39,115963.81,59.02,1391.47,0.0,0.0
United States,North America,2020-04-23,331002647,5506.15,121469.96,41.56,1433.04,0.0,0.0
United States,North America,2020-04-24,331002647,5107.71,126577.67,51.07,1484.11,0.0,0.0
United States,North America,2020-04-25,331002647,4732.05,131309.72,71.87,1555.98,0.0,0.0
United States,North America,2020-04-26,331002647,5241.91,136551.63,58.53,1614.51,0.0,0.0
United States,North America,2020-04-27,331002647,5886.64,142438.27,54.77,1669.28,0.0,0.0
United States,North America,2020-04-28,331002647,6005.71,148443.99,81.95,1751.23,0.0,0.0
United States,North America,2020-04-29,331002647,5495.21,153939.19,66.05,1817.28,0.0,0.0
United States,North America,2020-04-30,331002647,5969.32,159908.51,80.47,1897.75,0.0,0.0
United States,North America,2020-05-01,331002647,6201.1,166109.62,76.63,1974.38,0.0,0.0
United States,North America,2020-05-02,331002647,6461.29,172570.91,81.2,2055.58,0.0,0.0
United States,North America,2020-05-03,331002647,6294.7,178865.6,78.44,2134.02,0.0,0.0
United States,North America,2020-05-04,331002647,6745.87,185611.47,86.53,2220.55,0.0,0.0
United States,North America,2020-05-05,331002647,6902.71,192514.19,101.05,2321.6,0.0,0.0
United States,North America,2020-05-06,331002647,7621.99,200136.17,99.23,2420.84,0.0,0.0
United States,North America,2020-05-07,331002647,7831.57,207967.74,81.34,2502.17,0.0,0.0
United States,North America,2020-05-08,331002647,7695.86,215663.6,95.92,2598.1,0.0,0.0
United States,North America,2020-05-09,331002647,7810.2,223473.8,102.85,2700.95,0.0,0.0
United States,North America,2020-05-10,331002647,8198.78,231672.58,108.01,2808.96,0.0,0.0
United States,North America,2020-05-11,331002647,8068.15,239740.73,93.41,2902.36,0.0,0.0
United States,North America,2020-05-12,331002647,8158.35,247899.09,107.22,3009.58,0.0,0.0
United States,North America,2020-05-13,331002647,8437.97,256337.05,108.68,3118.26,0.0,0.0
United States,North America,2020-05-14,331002647,8753.54,265090.59,125.62,3243.88,0.0,0.0
United States,North America,2020-05-15,331002647,8778.42,273869.01,99.34,3343.22,0.0,0.0
United States,North America,2020-05-16,331002647,9453.37,283322.37,109.38,3452.6,0.0,0.0
United States,North America,2020-05-17,331002647,9864.0,293186.38,115.92,3568.52,0.0,0.0
United States,North America,2020-05-18,331002647,9265.88,302452.26,107.27,3675.79,0.0,0.0
United States,North America,2020-05-19,331002647,10043.56,312495.81,113.4,3789.19,0.0,0.0
United States,North America,2020-05-20,331002647,10171.67,322667.48,99.96,3889.15,0.0,0.0
United States,North America,2020-05-21,331002647,10582.38,333249.86,123.51,4012.66,0.0,0.0
United States,North America,2020-05-22,331002647,10672.68,343922.54,131.03,4143.69,0.0,0.0
United States,North America,2020-05-23,331002647,10382.79,354305.33,120.65,4264.34,0.0,0.0
United States,North America,2020-05-24,331002647,10663.86,364969.19,143.45,4407.79,0.0,0.0
United States,North America,2020-05-25,331002647,11329.77,376298.96,136.06,4543.85,0.0,0.0
United States,North America,2020-05-26,331002647,11892.78,388191.75,153.04,4696.89,0.0,0.0
United States,North America,2020-05-27,331002647,10970.24,399161.99,133.73,4830.63,0.0,0.0
United States,North America,2020-05-28,331002647,12077.8,411239.79,151.54,4982.17,0.0,0.0
United States,North America,2020-05-29,331002647,12583.65,423823.45,153.24,5135.41,0.0,0.0
United States,North America,2020-05-30,331002647,12322.93,436146.37,158.83,5294.24,0.0,0.0
United States,North America,2020-05-31,331002647,12776.78,448923.15,153.77,5448.0,0.0,0.0
United States,North America,2020-06-01,331002647,12544.19,461467.34,154.5,5602.5,0.0,0.0
United States,North America,2020-06-02,331002647,12952.67,474420.01,158.36,5760.87,0.0,0.0
United States,North America,2020-06-03,331002647,12629.27,487049.28,149.24,5910.11,0.0,0.0
United States,North America,2020-06-04,331002647,12575.97,499625.25,154.15,6064.26,0.0,0.0
United States,North America,2020-06-05,331002647,13923.92,513549.17,184.96,6249.22,0.0,0.0
United States,North America,2020-06-06,331002647,13444.03,526993.2,159.17,6408.39,0.0,0.0
United States,North America,2020-06-07,331002647,13821.36,540814.57,169.21,6577.6,0.0,0.0
United States,North America,2020-06-08,331002647,13684.55,554499.12,174.28,6751.88,0.0,0.0
United States,North America,2020-06-09,331002647,13862.13,568361.25,175.47,6927.35,0.0,0.0
United States,North America,2020-06-10,331002647,14477.2,582838.45,173.82,7101.17,0.0,0.0
United States,North America,2020-06-11,331002647,14461.56,597300.01,154.47,7255.64,0.0,0.0
United States,North America,2020-06-12,331002647,15024.32,612324.32,184.43,7440.06,0.0,0.0
United States,North America,2020-06-13,331002647,15221.61,627545.93,164.9,7604.97,0.0,0.0
United States,North America,2020-06-14,331002647,15342.6,642888.53,195.87,7800.84,0.0,0.0
United States,North America,2020-06-15,331002647,15476.63,658365.16,187.08,7987.91,0.0,0.0
United States,North America,2020-06-16,331002647,16103.71,674468.88,201.24,8189.16,0.0,0.0
United States,North America,2020-06-17,331002647,15331.61,689800.49,176.76,8365.92,0.0,0.0
United States,North America,2020-06-18,331002647,15835.04,705635.53,177.6,8543.52,0.0,0.0
United States,North America,2020-06-19,331002647,16394.8,722030.33,198.82,8742.34,0.0,0.0
United States,North America,2020-06-20,331002647,16579.96,738610.29,198.69,8941.03,0.0,0.0
United States,North America,2020-06-21,331002647,15773.57,754383.86,185.35,9126.38,0.0,0.0
United States,North America,2020-06-22,331002647,16290.32,770674.18,196.16,9322.54,0.0,0.0
United States,North America,2020-06-23,331002647,16997.96,787672.14,226.12,9548.66,0.0,0.0
United States,North America,2020-06-24,331002647,16817.82,804489.96,208.49,9757.15,0.0,0.0
United States,North America,2020-06-25,331002647,16819.98,821309.95,210.24,9967.39,0.0,0.0
United States,North America,2020-06-26,331002647,16781.26,838091.21,208.13,10175.51,0.0,0.0
United States,North America,2020-06-27,331002647,16822.99,854914.2,213.71,10389.22,0.0,0.0
United States,North America,2020-06-28,331002647,17152.03,872066.24,204.3,10593.53,0.0,0.0
United States,North America,2020-06-29,331002647,17050.53,889116.77,188.17,10781.7,0.0,0.0
United States,North America,2020-06-30,331002647,17205.46,906322.23,204.96,10986.65,0.0,0.0
United States,North America,2020-07-01,331002647,17323.09,923645.32,214.37,11201.02,0.0,0.0
United States,North America,2020-07-02,331002647,17127.12,940772.44,197.77,11398.79,0.0,0.0
United States,North America,2020-07-03,331002647,17613.15,958385.59,209.95,11608.74,0.0,0.0
United States,North America,2020-07-04,331002647,18502.9,976888.49,216.5,11825.24,0.0,0.0
United States,North America,2020-07-05,331002647,16910.49,993798.98,214.94,12040.18,0.0,0.0
United States,North America,2020-07-06,331002647,17688.83,1011487.82,218.26,12258.44,0.0,0.0
United States,North America,2020-07-07,331002647,17345.81,1028833.63,213.36,12471.8,0.0,0.0
United States,North America,2020-07-08,331002647,17843.86,1046677.49,219.1,12690.9,0.0,0.0
United States,North America,2020-07-09,331002647,17681.39,1064358.87,211.88,12902.78,0.0,0.0
United States,North America,2020-07-10,331002647,17948.51,1082307.38,216.96,13119.74,0.0,0.0
United States,North America,2020-07-11,331002647,18103.51,1100410.9,207.76,13327.5,0.0,0.0
United States,North America,2020-07-12,331002647,17763.14,1118174.04,195.67,13523.17,0.0,0.0
United States,North America,2020-07-13,331002647,18089.23,1136263.26,218.27,13741.44,0.0,0.0
United States,North America,2020-07-14,331002647,16863.27,1153126.54,204.95,13946.39,0.0,0.0
United States,North America,2020-07-15,331002647,18224.81,1171351.35,228.37,14174.77,0.0,0.0
United States,North America,2020-07-16,331002647,17777.46,1189128.8,225.9,14400.67,0.0,0.0
United States,North America,2020-07-17,331002647,17995.2,1207124.01,228.5,14629.17,0.0,0.0
United States,North America,2020-07-18,331002647,17156.58,1224280.58,197.89,14827.06,0.0,0.0
United States,North America,2020-07-19,331002647,17252.23,1241532.81,204.21,15031.27,0.0,0.0
United States,North America,2020-07-20,331002647,17547.54,1259080.35,214.41,15245.68,0.0,0.0
United States,North America,2020-07-21,331002647,17438.05,1276518.4,229.51,15475.2,0.0,0.0
United States,North America,2020-07-22,331002647,17484.84,1294003.24,221.66,15696.86,0.0,0.0
United States,North America,2020-07-23,331002647,17701.41,1311704.65,221.37,15918.23,0.0,0.0
United States,North America,2020-07-24,331002647,16634.52,1328339.17,196.51,16114.74,0.0,0.0
United States,North America,2020-07-25,331002647,17518.29,1345857.46,203.15,16317.89,0.0,0.0
United States,North America,2020-07-26,331002647,17100.17,1362957.63,211.51,16529.41,0.0,0.0
United States,North America,2020-07-27,331002647,16940.64,1379898.27,194.48,16723.89,0.0,0.0
United States,North America,2020-07-28,331002647,16406.8,1396305.07,194.97,16918.86,0.0,0.0
United States,North America,2020-07-29,331002647,17002.66,1413307.73,203.11,17121.98,0.0,0.0
United States,North America,2020-07-30,331002647,15881.92,1429189.65,203.33,17325.3,0.0,0.0
United States,North America,2020-07-31,331002647,16849.6,1446039.25,199.36,17524.66,0.0,0.0
United States,North America,2020-08-01,331002647,15991.93,1462031.18,172.39,17697.05,0.0,0.0
United States,North America,2020-08-02,331002647,16420.29,1478451.47,201.08,17898.13,0.0,0.0
United States,North America,2020-08-03,331002647,16243.36,1494694.83,189.33,18087.46,0.0,0.0
United States,North America,2020-08-04,331002647,16574.19,1511269.02,199.23,18286.69,0.0,0.0
United States,North America,2020-08-05,331002647,15978.58,1527247.6,191.05,18477.74,0.0,0.0
United States,North America,2020-08-06,331002647,15671.11,1542918.71,185.86,18663.6,0.0,0.0
United States,North America,2020-08-07,331002647,15606.59,1558525.29,193.6,18857.2,0.0,0.0
United States,North America,2020-08-08,331002647,16096.35,1574621.64,180.89,19038.1,0.0,0.0
United States,North America,2020-08-09,331002647,15702.81,1590324.46,184.3,19222.39,0.0,0.0
United States,North America,2020-08-10,331002647,15241.94,1605566.39,188.38,19410.77,0.0,0.0
United States,North America,2020-08-11,331002647,15153.7,1620720.09,176.93,19587.7,0.0,0.0
United States,North America,2020-08-12,331002647,14545.47,1635265.56,161.68,19749.38,0.0,0.0
United States,North America,2020-08-13,331002647,15085.67,1650351.23,186.38,19935.75,0.0,0.0
United States,North America,2020-08-14,331002647,14187.91,1664539.14,179.24,20114.99,0.0,0.0
United States,North America,2020-08-15,331002647,14919.75,1679458.89,178.68,20293.67,0.0,0.0
United States,North America,2020-08-16,331002647,14553.29,1694012.18,158.95,20452.62,0.0,0.0
United States,North America,2020-08-17,331002647,15194.44,1709206.62,187.98,20640.6,0.0,0.0
United States,North America,2020-08-18,331002647,13824.01,1723030.64,152.61,20793.21,0.0,0.0
United States,North America,2020-08-19,331002647,14022.72,1737053.36,170.74,20963.96,0.0,0.0
United States,North America,2020-08-20,331002647,14537.4,1751590.76,167.35,21131.3,0.0,0.0
United States,North America,2020-08-21,331002647,14174.32,1765765.08,160.81,21292.12,0.0,0.0
United States,North America,2020-08-22,331002647,13363.19,1779128.26,156.82,21448.94,0.0,0.0
United States,North America,2020-08-23,331002647,13535.2,1792663.46,160.96,21609.9,0.0,0.0
United States,North America,2020-08-24,331002647,13308.08,1805971.54,154.54,21764.44,0.0,0.0
United States,North America,2020-08-25,331002647,13257.49,1819229.03,163.8,21928.24,0.0,0.0
United States,North America,2020-08-26,331002647,12766.74,1831995.77,149.63,22077.87,0.0,0.0
United States,North America,2020-08-27,331002647,12833.74,1844829.51,161.85,22239.72,0.0,0.0
United States,North America,2020-08-28,331002647,12160.87,1856990.38,148.18,22387.9,0.0,0.0
United States,North America,2020-08-29,331002647,12624.32,1869614.7,145.91,22533.81,0.0,0.0
United States,North America,2020-08-30,331002647,12593.23,1882207.93,144.19,22678.0,0.0,0.0
United States,North America,2020-08-31,331002647,12216.86,1894424.79,133.42,22811.42,0.0,0.0
United States,North America,2020-09-01,331002647,11594.14,1906018.94,141.46,22952.88,0.0,0.0
United States,North America,2020-09-02,331002647,12370.76,1918389.69,145.61,23098.49,0.0,0.0
United States,North America,2020-09-03,331002647,12020.29,1930409.99,125.27,23223.76,0.0,0.0
United States,North America,2020-09-04,331002647,11509.29,1941919.28,133.83,23357.58,0.0,0.0
United States,North America,2020-09-05,331002647,11538.78,1953458.06,131.26,23488.84,0.0,0.0
United States,North America,2020-09-06,331002647,10988.42,1964446.48,144.47,23633.31,0.0,0.0
United States,North America,2020-09-07,331002647,11034.65,1975481.13,118.79,23752.1,0.0,0.0
United States,North America,2020-09-08,331002647,11088.56,1986569.69,121.53,23873.63,0.0,0.0
United States,North America,2020-09-09,331002647,11593.5,1998163.19,148.0,24021.63,0.0,0.0
United States,North America,2020-09-10,331002647,10830.12,2008993.31,140.82,24162.45,0.0,0.0
United States,North America,2020-09-11,331002647,11172.18,2020165.49,128.11,24290.56,0.0,0.0
United States,North America,2020-09-12,331002647,10657.74,2030823.24,122.84,24413.39,0.0,0.0
United States,North America,2020-09-13,331002647,10834.98,2041658.22,134.95,24548.34,0.0,0.0
United States,North America,2020-09-14,331002647,10604.86,2052263.08,108.64,24656.98,0.0,0.0
United States,North America,2020-09-15,331002647,10870.27,2063133.35,115.55,24772.54,0.0,0.0
United States,North America,2020-09-16,331002647,10292.17,2073425.52,121.26,24893.8,0.0,0.0
United States,North America,2020-09-17,331002647,9848.0,2083273.52,130.58,25024.37,0.0,0.0
United States,North America,2020-09-18,331002647,9838.19,2093111.71,114.57,25138.94,0.0,0.0
United States,North America,2020-09-19,331002647,10063.74,2103175.45,121.57,25260.52,0.0,0.0
United States,North America,2020-09-20,331002647,9745.35,2112920.8,126.01,25386.53,0.0,0.0
United States,North America,2020-09-21,331002647,10263.36,2123184.16,140.02,25526.55,0.0,0.0
United States,North America,2020-09-22,331002647,9898.74,2133082.9,114.17,25640.72,0.0,0.0
United States,North America,2020-09-23,331002647,10839.59,2143922.49,129.94,25770.66,0.0,0.0
United States,North America,2020-09-24,331002647,9351.78,2153274.27,126.8,25897.45,0.0,0.0
United States,North America,2020-09-25,331002647,9987.56,2163261.82,107.67,26005.13,0.0,0.0
United States,North America,2020-09-26,331002647,9482.64,2172744.47,122.01,26127.14,0.0,0.0
United States,North America,2020-09-27,331002647,9670.72,2182415.18,107.9,26235.04,0.0,0.0
United States,North America,2020-09-28,331002647,9863.74,2192278.93,119.18,26354.23,0.0,0.0
United States,North America,2020-09-29,331002647,8976.06,2201254.99,105.77,26460.0,0.0,0.0
United States,North America,2020-09-30,331002647,9853.37,2211108.36,110.58,26570.58,0.0,0.0
United States,North America,2020-10-01,331002647,10421.88,2221530.24,117.2,26687.77,0.0,0.0
United States,North America,2020-10-02,331002647,9587.36,2231117.6,117.26,26805.03,0.0,0.0
United States,North America,2020-10-03,331002647,9831.98,2240949.58,125.95,26930.98,0.0,0.0
United States,North America,2020-10-04,331002647,10099.52,2251049.1,120.16,27051.14,0.0,0.0
United States,North America,2020-10-05,331002647,9687.89,2260736.99,116.82,27167.95,0.0,0.0
United States,North America,2020-10-06,331002647,9551.09,2270288.08,119.18,27287.13,0.0,0.0
United States,North America,2020-10-07,331002647,8971.71,2279259.79,99.89,27387.02,0.0,0.0
United States,North America,2020-10-08,331002647,10010.92,2289270.71,126.05,27513.07,0.0,0.0
United States,North America,2020-10-09,331002647,9769.84,2299040.55,123.79,27636.86,0.0,0.0
United States,North America,2020-10-10,331002647,9482.33,2308522.87,134.62,27771.48,0.0,0.0
United States,North America,2020-10-11,331002647,9912.77,2318435.64,115.94,27887.43,0.0,0.0
United States,North America,2020-10-12,331002647,9700.16,2328135.8,112.74,28000.16,0.0,0.0
United States,North America,2020-10-13,331002647,9759.71,2337895.51,123.27,28123.43,0.0,0.0
United States,North America,2020-10-14,331002647,10201.2,2348096.71,128.97,28252.4,0.0,0.0
United States,North America,2020-10-15,331002647,9568.94,2357665.65,110.55,28362.94,0.0,0.0
United States,North America,2020-10-16,331002647,10456.25,2368121.9,122.25,28485.19,0.0,0.0
United States,North America,2020-10-17,331002647,9656.65,2377778.55,120.21,28605.4,0.0,0.0
United States,North America,2020-10-18,331002647,9973.78,2387752.33,113.06,28718.47,0.0,0.0
United States,North America,2020-10-19,331002647,10942.28,2398694.61,128.02,28846.49,0.0,0.0
United States,North America,2020-10-20,331002647,10730.85,2409425.46,129.49,28975.98,0.0,0.0
United States,North America,2020-10-21,331002647,10440.87,2419866.32,133.26,29109.24,0.0,0.0
United States,North America,2020-10-22,331002647,10151.22,2430017.55,116.98,29226.21,0.0,0.0
United States,North America,2020-10-23,331002647,10372.02,2440389.57,109.73,29335.94,0.0,0.0
United States,North America,2020-10-24,331002647,10662.81,2451052.38,112.62,29448.56,0.0,0.0
United States,North America,2020-10-25,331002647,10733.08,2461785.46,118.72,29567.28,0.0,0.0
United States,North America,2020-10-26,331002647,10773.7,2472559.16,118.78,29686.06,0.0,0.0
United States,North America,2020-10-27,331002647,10882.9,2483442.06,129.36,29815.42,0.0,0.0
United States,North America,2020-10-28,331002647,10909.35,2494351.41,121.4,29936.82,0.0,0.0
United States,North America,2020-10-29,331002647,10572.73,2504924.14,121.25,30058.07,0.0,0.0
United States,North America,2020-10-30,331002647,10991.91,2515916.05,125.71,30183.78,0.0,0.0
United States,North America,2020-10-31,331002647,11590.14,2527506.19,135.56,30319.34,0.0,0.0
United States,North America,2020-11-01,331002647,10890.37,2538396.57,141.26,30460.6,0.0,0.0
United States,North America,2020-11-02,331002647,11404.0,2549800.57,142.14,30602.75,0.0,0.0
United States,North America,2020-11-03,331002647,11286.12,2561086.68,135.56,30738.31,0.0,0.0
United States,North America,2020-11-04,331002647,11716.18,2572802.87,136.91,30875.21,0.0,0.0
United States,North America,2020-11-05,331002647,11646.71,2584449.57,136.29,31011.51,0.0,0.0
United States,North America,2020-11-06,331002647,12406.53,2596856.1,151.5,31163.01,0.0,0.0
United States,North America,2020-11-07,331002647,12174.49,2609030.59,150.77,31313.78,0.0,0.0
United States,North America,2020-11-08,331002647,11646.69,2620677.28,132.5,31446.28,0.0,0.0
United States,North America,2020-11-09,331002647,12450.13,2633127.42,149.69,31595.97,0.0,0.0
United States,North America,2020-11-10,331002647,12054.04,2645181.46,128.4,31724.37,0.0,0.0
United States,North America,2020-11-11,331002647,12233.62,2657415.08,148.5,31872.86,0.0,0.0
United States,North America,2020-11-12,331002647,12656.1,2670071.18,157.97,32030.83,0.0,0.0
United States,North America,2020-11-13,331002647,12484.97,2682556.15,147.58,32178.41,0.0,0.0
United States,North America,2020-11-14,331002647,13080.4,2695636.55,171.5,32349.91,0.0,0.0
United States,North America,2020-11-15,331002647,12607.47,2708244.02,144.24,32494.15,0.0,0.0
United States,North America,2020-11-16,331002647,12772.25,2721016.27,155.01,32649.15,0.0,0.0
United States,North America,2020-11-17,331002647,12869.04,2733885.31,154.14,32803.3,0.0,0.0
United States,North America,2020-11-18,331002647,13010.08,2746895.38,155.32,32958.62,0.0,0.0
United States,North America,2020-11-19,331002647,13701.3,2760596.68,163.5,33122.12,0.0,0.0
United States,North America,2020-11-20,331002647,13644.31,2774240.99,164.59,33286.7,0.0,0.0
United States,North America,2020-11-21,331002647,14129.32,2788370.31,176.34,33463.04,0.0,0.0
United States,North America,2020-11-22,331002647,14429.96,2802800.28,184.18,33647.22,0.0,0.0
United States,North America,2020-11-23,331002647,13379.68,2816179.96,160.54,33807.76,0.0,0.0
United States,North America,2020-11-24,331002647,13867.77,2830047.73,172.94,33980.7,0.0,0.0
United States,North America,2020-11-25,331002647,13532.58,2843580.31,156.78,34137.47,0.0,0.0
United States,North America,2020-11-26,331002647,13771.5,2857351.81,171.39,34308.86,0.0,0.0
United States,North America,2020-11-27,331002647,13920.72,2871272.53,160.95,34469.81,0.0,0.0
United States,North America,2020-11-28,331002647,13866.87,2885139.41,175.13,34644.94,0.0,0.0
United States,North America,2020-11-29,331002647,13962.26,2899101.66,185.23,34830.17,0.0,0.0
United States,North America,2020-11-30,331002647,14371.26,2913472.92,171.48,35001.65,0.0,0.0
United States,North America,2020-12-01,331002647,14084.93,2927557.85,151.48,35153.13,0.0,0.0
United States,North America,2020-12-02,331002647,14892.11,2942449.96,174.32,35327.45,0.0,0.0
United States,North America,2020-12-03,331002647,14360.19,2956810.15,182.18,35509.63,0.0,0.0
United States,North America,2020-12-04,331002647,15746.14,2972556.3,193.38,35703.0,0.0,0.0
United States,North America,2020-12-05,331002647,14683.44,2987239.74,178.19,35881.2,0.0,0.0
United States,North America,2020-12-06,331002647,14942.4,3002182.14,187.38,36068.58,0.0,0.0
United States,North America,2020-12-07,331002647,14536.64,3016718.78,178.32,36246.89,0.0,0.0
United States,North America,2020-12-08,331002647,15656.9,3032375.68,197.62,36444.52,0.0,0.0
United States,North America,2020-12-09,331002647,15518.22,3047893.9,193.57,36638.09,0.0,0.0
United States,North America,2020-12-10,331002647,15293.71,3063187.61,195.7,36833.79,0.0,0.0
United States,North America,2020-12-11,331002647,14778.48,3077966.09,180.21,37014.0,0.0,0.0
United States,North America,2020-12-12,331002647,15380.29,3093346.38,191.81,37205.81,0.0,0.0
United States,North America,2020-12-13,331002647,14967.28,3108313.65,177.15,37382.96,0.0,0.0
United States,North America,2020-12-14,331002647,15921.28,3124234.94,186.24,37569.2,0.0,0.0
United States,North America,2020-12-15,331002647,15738.76,3139973.7,202.52,37771.72,0.0,0.0
United States,North America,2020-12-16,331002647,15531.35,3155505.05,188.11,37959.82,0.0,0.0
United States,North America,2020-12-17,331002647,14683.9,3170188.95,182.65,38142.47,0.0,0.0
United States,North America,2020-12-18,331002647,15227.33,3185416.28,183.72,38326.19,0.0,0.0
United States,North America,2020-12-19,331002647,15843.31,3201259.58,185.43,38511.62,0.0,0.0
United States,North America,2020-12-20,331002647,16054.28,3217313.86,192.74,38704.35,0.0,0.0
United States,North America,2020-12-21,331002647,16041.24,3233355.1,203.98,38908.34,0.0,0.0
United States,North America,2020-12-22,331002647,15115.12,3248470.22,185.82,39094.16,27109267.83,27109267.83
United States,North America,2020-12-23,331002647,15793.16,3264263.38,175.83,39269.99,348572.14,27457839.97
United States,North America,2020-12-24,331002647,16054.32,3280317.71,190.93,39460.92,352514.68,27810354.65
United States,North America,2020-12-25,331002647,15125.7,3295443.4,195.77,39656.68,356487.9,28166842.54
United States,North America,2020-12-26,331002647,15706.49,3311149.89,186.77,39843.45,360491.68,28527334.23
United States,North America,2020-12-27,331002647,15804.16,3326954.05,175.25,40018.7,364525.89,28891860.12
United States,North America,2020-12-28,331002647,15598.0,3342552.05,202.32,40221.02,368590.37,29260450.49
United States,North America,2020-12-29,331002647,15045.85,3357597.9,186.01,40407.03,372684.98,29633135.47
United States,North America,2020-12-30,331002647,15566.83,3373164.73,186.24,40593.27,376809.52,30009944.99
United States,North America,2020-12-31,331002647,15548.87,3388713.6,183.62,40776.88,380963.83,30390908.82
United States,North America,2021-01-01,331002647,15590.09,3404303.7,195.74,40972.62,385147.7,30776056.52
United States,North America,2021-01-02,331002647,15419.09,3419722.79,180.69,41153.32,389360.92,31165417.44
United States,North America,2021-01-03,331002647,15431.54,3435154.33,194.36,41347.68,393603.28,31559020.72
United States,North America,2021-01-04,331002647,15538.91,3450693.24,190.8,41538.49,397874.52,31956895.24
United States,North America,2021-01-05,331002647,15669.83,3466363.07,190.0,41728.48,402174.41,32359069.65
United States,North America,2021-01-06,331002647,15366.54,3481729.61,185.56,41914.04,406502.67,32765572.31
United States,North America,2021-01-07,331002647,15283.83,3497013.44,182.01,42096.05,410859.03,33176431.34
United States,North America,2021-01-08,331002647,15409.68,3512423.12,193.28,42289.33,415243.2,33591674.54
United States,North America,2021-01-09,331002647,14651.24,3527074.35,168.89,42458.22,419654.86,34011329.4
United States,North America,2021-01-10,331002647,15432.82,3542507.18,172.22,42630.44,424093.7,34435423.1
United States,North America,2021-01-11,331002647,15204.11,3557711.29,187.36,42817.81,428559.37,34863982.47
United States,North America,2021-01-12,331002647,15152.84,3572864.13,186.88,43004.69,433051.54,35297034.01
United States,North America,2021-01-13,331002647,15406.08,3588270.21,188.71,43193.41,437569.81,35734603.82
United States,North America,2021-01-14,331002647,14313.51,3602583.71,175.02,43368.43,442113.82,36176717.65
United States,North America,2021-01-15,331002647,14229.67,3616813.38,168.19,43536.62,446683.16,36623400.81
United States,North America,2021-01-16,331002647,14936.27,3631749.65,185.54,43722.16,451277.42,37074678.23
United States,North America,2021-01-17,331002647,14754.34,3646503.99,176.69,43898.84,455896.17,37530574.4
United States,North America,2021-01-18,331002647,14729.33,3661233.32,172.86,44071.7,460538.95,37991113.35
United States,North America,2021-01-19,331002647,14417.56,3675650.88,170.52,44242.21,465205.3,38456318.65
United States,North America,2021-01-20,331002647,14718.05,3690368.93,192.78,44435.0,469894.74,38926213.4
United States,North America,2021-01-21,331002647,14714.92,3705083.85,162.7,44597.7,474606.78,39400820.17
United States,North America,2021-01-22,331002647,14457.68,3719541.53,177.49,44775.19,479340.88,39880161.06
United States,North America,2021-01-23,331002647,14093.7,3733635.24,155.69,44930.88,484096.53,40364257.59
United States,North America,2021-01-24,331002647,13341.0,3746976.23,159.23,45090.1,488873.17,40853130.76
United States,North America,2021-01-25,331002647,14238.69,3761214.92,167.4,45257.5,493670.24,41346801.0
United States,North America,2021-01-26,331002647,14284.99,3775499.92,154.74,45412.24,498487.14,41845288.13
